transactie_id,datum,ministerie,categorie,leverancier,begroot_bedrag,werkelijk_bedrag,betaalstatus,inkoopmethode,factuurnummer,omschrijving
TRX-005354,2026-09-01,Ministerie van Sociale Zaken en Werkgelegenheid,Reizen,Infra Solutions,649.49,715.57,Betaald,Enkelvoudig onderhands,INV-2026-005354,Treinkosten
TRX-006263,2026-11-09,Ministerie van Sociale Zaken en Werkgelegenheid,Personeel,Insight Partners,17359.27,19267.88,Geannuleerd,Raamovereenkomst,INV-2026-006263,Externe inhuur
TRX-006604,2026-04-23,Ministerie van Economische Zaken,Huisvesting,Insight Partners,1895.82,2182.14,Betaald,Aanbesteding,INV-2026-006604,Kantoorhuur
TRX-000768,2026-07-14,Ministerie van Financiën,Personeel,SecureIT Nederland,1544.15,1877.09,Betaald,Aanbesteding,INV-2026-000768,Opleiding en training
TRX-003696,2026-10-12,Ministerie van Economische Zaken,Onderzoek,Infra Solutions,2230.56,2462.2,Betaald,Aanbesteding,INV-2026-003696,Marktonderzoek
TRX-002016,2026-03-15,Ministerie van Financiën,Personeel,Publieke Diensten BV,2554.15,2686.75,Betaald,Meervoudig onderhands,INV-2026-002016,Tijdelijke ondersteuning
TRX-004135,2026-09-18,Ministerie van Financiën,Reizen,Publieke Diensten BV,12609.07,15936.74,Openstaand,Enkelvoudig onderhands,INV-2026-004135,Treinkosten
TRX-006316,2026-03-02,Ministerie van Sociale Zaken en Werkgelegenheid,Personeel,CloudWorks BV,4090.87,3694.38,Openstaand,Aanbesteding,INV-2026-006316,Externe inhuur
TRX-005060,2026-07-01,Ministerie van Sociale Zaken en Werkgelegenheid,Inkoop,Insight Partners,34623.28,42791.88,Betaald,Enkelvoudig onderhands,INV-2026-005060,Algemene inkoop
TRX-007454,2026-02-11,Ministerie van Economische Zaken,ICT,SecureIT Nederland,4053.19,3393.81,Betaald,Raamovereenkomst,INV-2026-007454,Applicatiebeheer
TRX-004609,2026-02-09,Ministerie van Financiën,ICT,Delta Consulting,4453.17,5320.87,Betaald,Enkelvoudig onderhands,INV-2026-004609,Hardware en werkplekken
TRX-003709,2026-08-13,Ministerie van Infrastructuur en Waterstaat,Onderzoek,CloudWorks BV,15271.84,9801.47,Openstaand,Meervoudig onderhands,INV-2026-003709,Beleidsonderzoek
TRX-006539,2026-01-05,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Huisvesting,SecureIT Nederland,17947.5,15345.11,Betaald,Aanbesteding,INV-2026-006539,Facilitaire diensten
TRX-002029,2026-10-20,Ministerie van Infrastructuur en Waterstaat,ICT,CloudWorks BV,2946.22,3416.87,Betaald,Aanbesteding,INV-2026-002029,Hardware en werkplekken
TRX-002794,2026-11-24,Ministerie van Infrastructuur en Waterstaat,Huisvesting,DataSoft BV,21085.66,18583.81,Betaald,Meervoudig onderhands,INV-2026-002794,Kantoorhuur
TRX-000646,2026-02-27,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Inkoop,GovTech Nederland,51038.01,38638.17,Betaald,Enkelvoudig onderhands,INV-2026-000646,Algemene inkoop
TRX-004898,2026-09-23,Ministerie van Financiën,Advies,Onderzoek & Advies BV,14441.35,12724.61,Betaald,Aanbesteding,INV-2026-004898,Juridisch advies
TRX-003923,2026-10-27,Ministerie van Financiën,Personeel,DataSoft BV,1429.05,1488.53,Betaald,Enkelvoudig onderhands,INV-2026-003923,Personeelsadvies
TRX-005814,2026-03-12,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,Publieke Diensten BV,6419.13,7439.93,Betaald,Meervoudig onderhands,INV-2026-005814,Strategisch advies
TRX-004272,2026-05-31,Ministerie van Economische Zaken,ICT,DataSoft BV,23905.32,19083.61,Geannuleerd,Meervoudig onderhands,INV-2026-004272,Hardware en werkplekken
TRX-002712,2026-06-16,Ministerie van Financiën,ICT,DataSoft BV,7420.12,4913.23,Openstaand,Meervoudig onderhands,INV-2026-002712,Cloudhosting
TRX-000237,2026-10-01,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Huisvesting,CloudWorks BV,20471.31,20588.71,Betaald,Meervoudig onderhands,INV-2026-000237,Facilitaire diensten
TRX-002294,2026-02-24,Ministerie van Infrastructuur en Waterstaat,Personeel,Insight Partners,2838.43,3405.19,Betaald,Raamovereenkomst,INV-2026-002294,Personeelsadvies
TRX-005268,2026-07-20,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,GovTech Nederland,3063.01,2774.19,Betaald,Meervoudig onderhands,INV-2026-005268,Organisatieadvies
TRX-006699,2026-11-26,Ministerie van Sociale Zaken en Werkgelegenheid,ICT,Nationale Services,10879.1,13352.47,Betaald,Aanbesteding,INV-2026-006699,Softwarelicenties
TRX-002620,2026-03-07,Ministerie van Infrastructuur en Waterstaat,Onderzoek,Publieke Diensten BV,3272.39,3436.59,Openstaand,Meervoudig onderhands,INV-2026-002620,Dataonderzoek
TRX-007328,2026-12-30,Ministerie van Infrastructuur en Waterstaat,Huisvesting,Onderzoek & Advies BV,2552.63,2762.39,Openstaand,Aanbesteding,INV-2026-007328,Energievoorziening
TRX-004614,2026-08-07,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Onderzoek,SecureIT Nederland,671.44,831.98,Betaald,Enkelvoudig onderhands,INV-2026-004614,Dataonderzoek
TRX-001007,2026-08-10,Ministerie van Sociale Zaken en Werkgelegenheid,Onderzoek,Onderzoek & Advies BV,4365.62,4747.31,Openstaand,Aanbesteding,INV-2026-001007,Marktonderzoek
TRX-005749,2026-10-14,Ministerie van Sociale Zaken en Werkgelegenheid,Onderzoek,Publieke Diensten BV,569.05,487.4,Betaald,Raamovereenkomst,INV-2026-005749,Evaluatieonderzoek
TRX-001608,2026-01-12,Ministerie van Financiën,Personeel,Insight Partners,6839.38,5798.62,Betaald,Meervoudig onderhands,INV-2026-001608,Opleiding en training
TRX-004752,2026-02-18,Ministerie van Economische Zaken,Onderzoek,GovTech Nederland,8447.93,8115.26,Betaald,Raamovereenkomst,INV-2026-004752,Dataonderzoek
TRX-003565,2026-05-01,Ministerie van Financiën,Advies,CloudWorks BV,9315.83,11146.21,Betaald,Enkelvoudig onderhands,INV-2026-003565,Strategisch advies
TRX-000033,2026-05-16,Ministerie van Economische Zaken,Onderzoek,Insight Partners,12582.91,11516.68,Betaald,Enkelvoudig onderhands,INV-2026-000033,Evaluatieonderzoek
TRX-000537,2026-04-13,Ministerie van Infrastructuur en Waterstaat,Personeel,Onderzoek & Advies BV,10195.12,6117.07,Openstaand,Aanbesteding,INV-2026-000537,Personeelsadvies
TRX-001742,2026-09-15,Ministerie van Economische Zaken,Huisvesting,GovTech Nederland,3289.93,3594.68,Betaald,Enkelvoudig onderhands,INV-2026-001742,Facilitaire diensten
TRX-002793,2026-02-11,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,Nationale Services,2153.34,2287.28,Betaald,Enkelvoudig onderhands,INV-2026-002793,Strategisch advies
TRX-005440,2026-03-22,Ministerie van Infrastructuur en Waterstaat,Huisvesting,Insight Partners,3362.58,3025.04,Betaald,Aanbesteding,INV-2026-005440,Facilitaire diensten
TRX-003848,2026-05-03,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,ICT,Publieke Diensten BV,3364.28,3731.62,Betaald,Aanbesteding,INV-2026-003848,Hardware en werkplekken
TRX-003736,2026-09-24,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Personeel,Publieke Diensten BV,5046.23,3027.74,Betaald,Meervoudig onderhands,INV-2026-003736,Opleiding en training
TRX-004480,2026-05-24,Ministerie van Infrastructuur en Waterstaat,Advies,SecureIT Nederland,2772.38,3191.74,Betaald,Aanbesteding,INV-2026-004480,Juridisch advies
TRX-005106,2026-11-19,Ministerie van Financiën,Onderzoek,Nationale Services,1045.23,816.07,Betaald,Meervoudig onderhands,INV-2026-005106,Evaluatieonderzoek
TRX-004817,2026-03-31,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Personeel,CloudWorks BV,4177.34,4024.59,Betaald,Enkelvoudig onderhands,INV-2026-004817,Opleiding en training
TRX-003134,2026-05-15,Ministerie van Infrastructuur en Waterstaat,Huisvesting,Onderzoek & Advies BV,7714.25,7885.59,Betaald,Aanbesteding,INV-2026-003134,Energievoorziening
TRX-001593,2026-11-10,Ministerie van Sociale Zaken en Werkgelegenheid,Onderzoek,GovTech Nederland,9298.15,9574.7,Betaald,Meervoudig onderhands,INV-2026-001593,Beleidsonderzoek
TRX-004190,2026-03-23,Ministerie van Sociale Zaken en Werkgelegenheid,Personeel,CloudWorks BV,971.73,1018.3,Betaald,Aanbesteding,INV-2026-004190,Opleiding en training
TRX-001887,2026-03-07,Ministerie van Financiën,ICT,Delta Consulting,3611.8,3625.95,Betaald,Aanbesteding,INV-2026-001887,Softwarelicenties
TRX-001154,2026-01-12,Ministerie van Financiën,Huisvesting,Publieke Diensten BV,3851.86,3362.01,Betaald,Enkelvoudig onderhands,INV-2026-001154,Kantoorhuur
TRX-006698,2026-01-21,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,ICT,Infra Solutions,2318.92,2274.8,Betaald,Aanbesteding,INV-2026-006698,Cloudhosting
TRX-002309,2026-10-22,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,ICT,SecureIT Nederland,2124.15,2121.33,Betaald,Enkelvoudig onderhands,INV-2026-002309,Softwarelicenties
TRX-004894,2026-09-01,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Personeel,CloudWorks BV,4366.4,3994.19,Betaald,Aanbesteding,INV-2026-004894,Personeelsadvies
TRX-004649,2026-06-02,Ministerie van Economische Zaken,Personeel,Publieke Diensten BV,19161.84,20403.32,Openstaand,Meervoudig onderhands,INV-2026-004649,Tijdelijke ondersteuning
TRX-003378,2026-05-11,Ministerie van Financiën,Onderzoek,NA,1612.74,1844.51,Betaald,Aanbesteding,INV-2026-003378,Dataonderzoek
TRX-006887,2026-07-21,Ministerie van Infrastructuur en Waterstaat,ICT,SecureIT Nederland,7596.64,6524.17,Betaald,Aanbesteding,INV-2026-006887,Applicatiebeheer
TRX-002239,2026-01-08,Ministerie van Financiën,Inkoop,GovTech Nederland,4618.36,4555.55,Betaald,Aanbesteding,INV-2026-002239,Kantoorartikelen
TRX-003377,2026-01-02,Ministerie van Economische Zaken,ICT,DataSoft BV,2111.99,2350.09,Betaald,Enkelvoudig onderhands,INV-2026-003377,Hardware en werkplekken
TRX-001950,2026-06-22,Ministerie van Economische Zaken,Reizen,GovTech Nederland,10229.51,9563.38,Openstaand,Enkelvoudig onderhands,INV-2026-001950,Dienstreis
TRX-002933,2026-11-23,Ministerie van Financiën,Advies,Delta Consulting,24419.97,25202.95,Betaald,Enkelvoudig onderhands,INV-2026-002933,Strategisch advies
TRX-000470,2026-08-01,Ministerie van Financiën,Reizen,GovTech Nederland,7098.82,9381.07,Openstaand,Raamovereenkomst,INV-2026-000470,Internationale reis
TRX-000349,2026-08-19,Ministerie van Financiën,Huisvesting,Onderzoek & Advies BV,7262.43,5346.45,Betaald,Enkelvoudig onderhands,INV-2026-000349,Facilitaire diensten
TRX-000509,2026-09-28,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Inkoop,Onderzoek & Advies BV,2937.41,3180.83,Betaald,Raamovereenkomst,INV-2026-000509,Algemene inkoop
TRX-006140,2026-06-16,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Inkoop,DataSoft BV,9584.46,8761.19,Betaald,Raamovereenkomst,INV-2026-006140,Kantoorartikelen
TRX-001341,2026-03-06,Ministerie van Financiën,Inkoop,GovTech Nederland,1369.02,1623.41,Betaald,Meervoudig onderhands,INV-2026-001341,Dienstverlening
TRX-005924,2026-04-02,Ministerie van Financiën,Inkoop,Nationale Services,1946.42,1726.91,Betaald,Enkelvoudig onderhands,INV-2026-005924,Algemene inkoop
TRX-001354,2026-05-16,Ministerie van Infrastructuur en Waterstaat,Advies,CloudWorks BV,146.59,171.4,Betaald,Enkelvoudig onderhands,INV-2026-001354,Organisatieadvies
TRX-000554,2026-05-09,Ministerie van Financiën,ICT,GovTech Nederland,5229.83,5805.05,Betaald,Raamovereenkomst,INV-2026-000554,Cloudhosting
TRX-005627,2026-10-21,Ministerie van Financiën,ICT,Publieke Diensten BV,1119.98,1039.09,Betaald,Aanbesteding,INV-2026-005627,Softwarelicenties
TRX-000392,2026-06-23,Ministerie van Economische Zaken,Inkoop,Nationale Services,1619.51,1588.55,Betaald,Raamovereenkomst,INV-2026-000392,Dienstverlening
TRX-001377,2026-02-12,Ministerie van Economische Zaken,Advies,DataSoft BV,1167.24,1085.16,Betaald,Meervoudig onderhands,INV-2026-001377,Juridisch advies
TRX-005094,2026-09-07,Ministerie van Financiën,Onderzoek,Publieke Diensten BV,6165.09,5638.15,Betaald,Enkelvoudig onderhands,INV-2026-005094,Marktonderzoek
TRX-005363,2026-03-07,Ministerie van Infrastructuur en Waterstaat,Onderzoek,Publieke Diensten BV,2001.13,2206.74,Betaald,Aanbesteding,INV-2026-005363,Dataonderzoek
TRX-005402,2026-07-28,Ministerie van Financiën,Personeel,GovTech Nederland,2184.07,2128.77,Betaald,Aanbesteding,INV-2026-005402,Opleiding en training
TRX-000865,2026-09-22,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Onderzoek,Delta Consulting,13413.33,13728.71,Betaald,Meervoudig onderhands,INV-2026-000865,Beleidsonderzoek
TRX-005083,2026-08-30,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,Onderzoek & Advies BV,14611.98,15023.89,Betaald,Aanbesteding,INV-2026-005083,Strategisch advies
TRX-002180,2026-07-18,Ministerie van Financiën,Huisvesting,CloudWorks BV,1885.98,1800.31,Betaald,Enkelvoudig onderhands,INV-2026-002180,Onderhoud gebouw
TRX-007195,2026-07-11,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Onderzoek,Publieke Diensten BV,6169.22,7492.52,Betaald,Aanbesteding,INV-2026-007195,Evaluatieonderzoek
TRX-004508,2026-01-04,Ministerie van Financiën,Inkoop,Onderzoek & Advies BV,2701.7,2614.9,Openstaand,Enkelvoudig onderhands,INV-2026-004508,Materiaalinkoop
TRX-004612,2026-11-24,Ministerie van Financiën,Huisvesting,Publieke Diensten BV,11995.92,8269.52,Betaald,Meervoudig onderhands,INV-2026-004612,Onderhoud gebouw
TRX-004724,2026-07-09,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,GovTech Nederland,1704.22,1614.49,Betaald,Raamovereenkomst,INV-2026-004724,Procesadvies
TRX-005585,2026-11-30,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,CloudWorks BV,624.64,778.27,Openstaand,Aanbesteding,INV-2026-005585,Strategisch advies
TRX-006030,2026-02-18,Ministerie van Financiën,Inkoop,Publieke Diensten BV,701.79,752.45,Betaald,Aanbesteding,INV-2026-006030,Materiaalinkoop
TRX-005638,2026-08-08,Ministerie van Financiën,Personeel,Nationale Services,4594.69,4503.81,Betaald,Enkelvoudig onderhands,INV-2026-005638,Opleiding en training
TRX-001735,2026-02-11,Ministerie van Economische Zaken,Huisvesting,Insight Partners,5518.62,4183.52,Betaald,Raamovereenkomst,INV-2026-001735,Kantoorhuur
TRX-000723,2026-03-17,Ministerie van Infrastructuur en Waterstaat,Advies,GovTech Nederland,3305.32,2699.7,Openstaand,Meervoudig onderhands,INV-2026-000723,Organisatieadvies
TRX-004198,2026-03-18,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Advies,SecureIT Nederland,10022.72,6013.63,Betaald,Aanbesteding,INV-2026-004198,Strategisch advies
TRX-001156,2026-01-07,Ministerie van Sociale Zaken en Werkgelegenheid,ICT,Publieke Diensten BV,533.52,534.91,Betaald,Enkelvoudig onderhands,INV-2026-001156,Softwarelicenties
TRX-005803,2026-09-02,Ministerie van Infrastructuur en Waterstaat,Huisvesting,Delta Consulting,8882.79,7854.98,Betaald,Meervoudig onderhands,INV-2026-005803,Energievoorziening
TRX-003611,2026-07-10,Ministerie van Infrastructuur en Waterstaat,Huisvesting,Infra Solutions,1131.92,1315.42,Openstaand,Meervoudig onderhands,INV-2026-003611,Facilitaire diensten
TRX-004169,2026-08-19,Ministerie van Economische Zaken,Inkoop,Delta Consulting,2613.02,2529.51,Betaald,Aanbesteding,INV-2026-004169,Kantoorartikelen
TRX-006929,2026-10-25,Ministerie van Financiën,Inkoop,Infra Solutions,5932.95,4584.95,Betaald,Enkelvoudig onderhands,INV-2026-006929,Dienstverlening
TRX-003869,2026-12-14,Ministerie van Financiën,Personeel,Infra Solutions,14438.09,13634.99,Betaald,Aanbesteding,INV-2026-003869,Personeelsadvies
TRX-003386,2026-03-18,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,ICT,Infra Solutions,11575,10226.34,Betaald,Meervoudig onderhands,INV-2026-003386,Hardware en werkplekken
TRX-000816,2026-12-28,Ministerie van Economische Zaken,Reizen,Delta Consulting,2215.74,2303.15,Betaald,Aanbesteding,INV-2026-000816,Dienstreis
TRX-003653,2026-08-10,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,ICT,Nationale Services,4359.09,3553.4,Betaald,Meervoudig onderhands,INV-2026-003653,Applicatiebeheer
TRX-004383,2026-09-11,Ministerie van Infrastructuur en Waterstaat,Inkoop,Insight Partners,2989.81,2905.14,Betaald,Aanbesteding,INV-2026-004383,Algemene inkoop
TRX-003715,2026-03-11,Ministerie van Economische Zaken,Personeel,Publieke Diensten BV,4259.43,3509.63,Openstaand,Aanbesteding,INV-2026-003715,Personeelsadvies
TRX-004569,2026-02-09,Ministerie van Economische Zaken,Inkoop,Infra Solutions,1989.57,2448.14,Betaald,Raamovereenkomst,INV-2026-004569,Algemene inkoop
TRX-002581,2026-05-11,Ministerie van Infrastructuur en Waterstaat,Personeel,Insight Partners,10082.05,9572.06,Geannuleerd,Enkelvoudig onderhands,INV-2026-002581,Opleiding en training
TRX-005156,2026-09-04,Ministerie van Sociale Zaken en Werkgelegenheid,Personeel,Nationale Services,16072.66,16324.57,Openstaand,Raamovereenkomst,INV-2026-005156,Opleiding en training
TRX-005887,2026-03-05,Ministerie van Economische Zaken,ICT,SecureIT Nederland,3411.22,3961.79,Betaald,Enkelvoudig onderhands,INV-2026-005887,Softwarelicenties
TRX-006386,2026-11-05,Ministerie van Infrastructuur en Waterstaat,Huisvesting,GovTech Nederland,1836.92,1709.18,Betaald,Raamovereenkomst,INV-2026-006386,Facilitaire diensten
TRX-007261,2026-06-21,Ministerie van Infrastructuur en Waterstaat,ICT,DataSoft BV,3271.47,2515.42,Betaald,Aanbesteding,INV-2026-007261,Cloudhosting
TRX-006666,2026-02-26,Ministerie van Infrastructuur en Waterstaat,Reizen,Insight Partners,2435.59,2594.84,Betaald,Meervoudig onderhands,INV-2026-006666,Hotelkosten
TRX-007202,2026-04-24,Ministerie van Infrastructuur en Waterstaat,ICT,Delta Consulting,3066.64,3086.27,Betaald,Meervoudig onderhands,INV-2026-007202,Cloudhosting
TRX-000699,2026-02-26,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Inkoop,CloudWorks BV,5163.39,3585.05,Betaald,Aanbesteding,INV-2026-000699,Algemene inkoop
TRX-006080,2026-12-29,Ministerie van Financiën,Onderzoek,CloudWorks BV,4072.73,3234.69,Betaald,Aanbesteding,INV-2026-006080,Beleidsonderzoek
TRX-003933,2026-04-15,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Inkoop,Insight Partners,4187.59,4996.85,Betaald,Enkelvoudig onderhands,INV-2026-003933,Algemene inkoop
TRX-002775,2026-03-14,Ministerie van Financiën,Reizen,GovTech Nederland,4304.88,3228.96,Openstaand,Aanbesteding,INV-2026-002775,Internationale reis
TRX-006568,2026-03-25,Ministerie van Financiën,Inkoop,Onderzoek & Advies BV,8644.02,9844.94,Betaald,Aanbesteding,INV-2026-006568,Algemene inkoop
TRX-000079,2026-04-10,Ministerie van Economische Zaken,ICT,DataSoft BV,1769.2,1700.63,Betaald,Aanbesteding,INV-2026-000079,Softwarelicenties
TRX-001433,2026-07-24,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Huisvesting,GovTech Nederland,5257.62,5809.63,Betaald,Meervoudig onderhands,INV-2026-001433,Kantoorhuur
TRX-002121,2026-11-10,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,Onderzoek & Advies BV,1141.53,1156.63,Geannuleerd,Aanbesteding,INV-2026-002121,Strategisch advies
TRX-005474,2026-11-24,Ministerie van Economische Zaken,ICT,Infra Solutions,1202.57,979.4,Betaald,Aanbesteding,INV-2026-005474,Cybersecuritydiensten
TRX-000464,2026-04-17,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Advies,Onderzoek & Advies BV,9093.09,8146.96,Betaald,Meervoudig onderhands,INV-2026-000464,Strategisch advies
TRX-004082,2026-12-24,Ministerie van Sociale Zaken en Werkgelegenheid,ICT,Publieke Diensten BV,11128.08,14302.05,Betaald,Aanbesteding,INV-2026-004082,Cloudhosting
TRX-003481,2026-09-16,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Onderzoek,Onderzoek & Advies BV,4004.87,3407.89,Betaald,Meervoudig onderhands,INV-2026-003481,Evaluatieonderzoek
TRX-005147,2026-07-02,Ministerie van Financiën,Personeel,Infra Solutions,148.55,151.57,Betaald,Aanbesteding,INV-2026-005147,Personeelsadvies
TRX-006780,2026-01-11,Ministerie van Sociale Zaken en Werkgelegenheid,Huisvesting,GovTech Nederland,6023.31,7711.97,Openstaand,Aanbesteding,INV-2026-006780,Energievoorziening
TRX-002725,2026-12-15,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Onderzoek,Insight Partners,1850.12,2073.13,Betaald,Enkelvoudig onderhands,INV-2026-002725,Marktonderzoek
TRX-002274,2026-09-26,Ministerie van Infrastructuur en Waterstaat,Reizen,Infra Solutions,5284.87,5964.1,Betaald,Meervoudig onderhands,INV-2026-002274,Dienstreis
TRX-001258,2026-03-16,Ministerie van Economische Zaken,Inkoop,GovTech Nederland,9851.58,10852.46,Betaald,Meervoudig onderhands,INV-2026-001258,Kantoorartikelen
TRX-006723,2026-06-25,Ministerie van Sociale Zaken en Werkgelegenheid,Advies,GovTech Nederland,3161.14,3415.76,Betaald,Aanbesteding,INV-2026-006723,Juridisch advies
TRX-006198,2026-07-23,Ministerie van Economische Zaken,Advies,Publieke Diensten BV,5199.65,5536.41,Betaald,Meervoudig onderhands,INV-2026-006198,Procesadvies
